Site,AREA.UplandDeciduous,AREA.UplandShrubs,AREA.Water,AREA.Nonforest,AREA.LowlandDeciduous,AREA.UplandMixedwood,AREA.LowlandMixedwood,AREA.UplandSpruce,AREA.LowlandSpruce,AREA.Pine,AREA.Tamarack,AREA.OpenWetland,PERCENTAGE.UplandDeciduous,PERCENTAGE.UplandShrubs,PERCENTAGE.Water,PERCENTAGE.Nonforest,PERCENTAGE.LowlandDeciduous,PERCENTAGE.UplandMixedwood,PERCENTAGE.LowlandMixedwood,PERCENTAGE.UplandSpruce,PERCENTAGE.LowlandSpruce,PERCENTAGE.Pine,PERCENTAGE.Tamarack,PERCENTAGE.OpenWetland,AREA.Cutblocks,AREA.Pipeline,AREA.TransmissionLine,AREA.WellSite,PERCENTAGE.Cutblocks,PERCENTAGE.Pipeline,PERCENTAGE.TransmissionLine,PERCENTAGE.WellSite,AREA.BlockFeatures,PERCENTAGE.BlockFeatures,AREA.Road,PERCENTAGE.Road,AREA.Trail,PERCENTAGE.Trail,AREA.3DSeismicLine,AREA.SeismicLine,PERCENTAGE.3DSeismicLine,PERCENTAGE.SeismicLine,Radius,Treatment
37,2491192.482,12954.87832,68648.10785,179999.6693,0,311920.4752,0,750959.6926,2021095.168,962664.8333,0,269143.9942,35.24316424,0.183274037,0.971172062,2.546474411,0,4.412772043,0,10.62390641,28.59264769,13.61892149,0,3.80760863,953435.5788,0,0,29517.98593,13.48835425,0,0,0.417594077,0,0,53505.02891,0.756941318,2488.893725,0.035210643,27274.87393,39723.82554,0.385860534,0.561977173,1500,Pre
38,1049337.009,404693.377,5420.912928,1491341.055,39777.36172,95783.49142,0,329121.6712,2839530.669,23773.80333,0,789799.6864,14.84508196,5.725240123,0.07669023,21.09816007,0.562734555,1.355059211,0,4.656119187,40.17114152,0.336330517,0,11.17337992,1907782.671,58111.11839,0,47290.63529,26.98960377,0.822104155,0,0.669025633,2114.216529,0.029910045,55059.74635,0.778936071,3013.712293,0.042635307,0,43459.53151,0,0.614826601,1500,Pre
39,2185301.211,330327.7047,335034.062,518272.2456,242660.2167,589229.8806,101743.0793,287188.9949,296436.7723,542136.829,221565.348,1418682.867,30.915688,4.673181071,4.739762406,7.332052423,3.43293982,8.33589761,1.439370133,4.062893168,4.193722456,7.669667215,3.134508476,20.07025698,789640.0409,70690.46463,0,46346.78384,11.1711214,1.0000655,0,0.655672866,4620.057764,0.065360447,75451.71563,1.067423423,38380.11773,0.542967596,0,12413.07282,0,0.175609058,1500,Pre
40,1291357.966,73452.72057,272469.2379,224617.6234,206263.3785,392699.8307,107911.5557,349064.9525,652940.4624,2043247.573,407117.2509,1047436.778,18.2689781,1.039143428,3.854651205,3.177689339,2.918029891,5.555566152,1.526636223,4.938258902,9.237217968,28.9060401,5.759530924,14.81819918,33034.57616,6143.832117,0,29819.40103,0.467343652,0.086917445,0,0.421858229,4619.995294,0.065359563,58843.62764,0.832467041,3899.774563,0.055170524,0,30020.62077,0,0.424704906,1500,Pre
41,1378948.142,210040.415,0,213866.456,31427.34068,572798.2734,158395.923,774159.7471,3265681.167,56347.37418,13186.38276,393728.1077,19.50812561,2.971464026,0,3.025591434,0.444605922,8.10343792,2.240843921,10.95212004,46.1999378,0.797152278,0.186549155,5.570113296,766181.8396,91858.62672,0,44161.2919,10.83925574,1.299533734,0,0.62475448,0,0,33330.23548,0.471526376,0,0,0,36692.37959,0,0.519090985,1500,Pre
42,3480010.341,134730.9352,0,454261.3458,37729.46128,302933.4276,28479.29932,84634.38558,2174933.951,55713.51191,78093.21411,237059.5784,49.23207536,1.906052828,0,6.426483435,0.53376269,4.285631327,0.402899668,1.197331629,30.76902126,0.788184962,1.104792982,3.353706996,639851.7054,264297.3655,0,39529.75752,9.052049934,3.73904286,0,0.559231672,0,0,29446.50652,0.416582851,64100.73675,0.906839921,0,35801.08184,0,0.506481702,1500,Pre
43,3069437.563,0,159019.5655,276401.1159,45111.07596,192981.0254,0,48954.94911,2079438.072,281749.3202,667936.5753,247549.941,43.42365873,0,2.249666658,3.9102759,0.638191176,2.730123032,0,0.692570857,29.41803093,3.985937514,9.449369567,3.502115268,1313213.111,121742.7849,0,27575.11728,18.57816515,1.722308089,0,0.390108109,0,0,29904.47253,0.423061744,50575.73441,0.715500278,0,55813.63491,0,0.789601412,1500,Pre
44,2721373.247,0,80724.45386,292403.2114,77419.03068,0,32113.74665,170650.5811,2918554.881,239183.6902,223764.1987,312392.1741,38.49955594,0,1.14201741,4.136659242,1.095255238,0,0.45431658,2.414211869,41.28910542,3.383757031,3.16561585,4.419445216,1127398.814,82875.42217,0,46543.80224,15.94943058,1.172447387,0,0.658460106,0,0,41617.55191,0.588767921,37176.64711,0.525941969,0,43246.74336,0,0.611816265,1500,Pre
45,3667221.25,0,11775.85148,368488.6485,38661.63999,260686.8068,0,247256.2378,2145473.124,0,173252.4035,155763.2775,51.88056794,0,0.16659422,5.213047989,0.546950321,3.687963903,0,3.497960218,30.35223582,0,2.451020127,2.203599606,2318222.526,77845.34439,0,39856.94433,32.79613992,1.101286343,0,0.563860418,0,0,29848.41187,0.422268648,7960.809655,0.112622418,0,42895.49458,0,0.606847111,1500,Pre
46,1571370.834,0,0,440688.8824,0,407214.6783,263520.4748,442511.5969,2687584.249,753004.1412,137708.455,364976.09,22.23034984,0,0,6.234472356,0,5.76090924,3.728052104,6.260258491,38.0215394,10.65282944,1.948176117,5.163355453,1192858.928,0,0,19978.9135,16.87550176,0,0,0.282643808,0,0,29839.0864,0.42213672,17681.00365,0.250135034,0,36864.14038,0,0.521520903,1500,Pre
47,2311754.396,0,0,316353.2198,5171.651004,387546.0651,11479.96173,180153.4516,1066325.517,2247733.134,26314.05918,515747.9854,32.70463461,0,0,4.475482551,0.073163895,5.482655283,0.162408236,2.548649986,15.08542018,31.79891903,0.372267786,7.296341445,1121232.149,0,0,19604.44058,15.86219012,0,0,0.2773461,0,0,30603.13955,0.432945861,0,0,0,34212.79913,0,0.484012098,1500,Pre
48,1343893.959,279123.7291,0,435816.1315,0,596684.0644,64989.79047,38813.74767,2085867.718,1545079.364,4428.965566,673881.8652,19.01221037,3.948792997,0,6.165537031,0,8.441352739,0.919417458,0.549102205,29.50899181,21.85840163,0.062657046,9.533478213,426846.729,84475.26878,0,69452.7288,6.038645943,1.195080586,0,0.98255512,0,0,29726.11234,0.420538464,32958.8965,0.466273004,0,81820.39955,0,1.15752187,1500,Pre
49,2108938.397,0,663354.5502,855219.6467,0,235914.4285,98436.86092,104610.2853,1877695.711,456242.0941,336168.0836,331998.96,29.83537516,0,9.384547172,12.09888304,0,3.33750644,1.392596711,1.4799328,26.56396036,6.454505291,4.75580553,4.696824496,903529.1655,4520.007637,0,30482.9615,12.78232293,0.063945027,0,0.431245689,0,0,29951.83425,0.423731776,34625.08237,0.489844712,0,87677.32174,0,1.240380369,1500,Pre
50,1946120.049,0,84088.53557,194750.9489,45.83671111,179740.9843,498919.5133,84440.59551,3413061.962,19287.2193,407505.6704,240618.0768,27.53196673,0,1.18960943,2.755162328,0.000648457,2.542814767,7.058267267,1.19459006,48.28494954,0.272858337,5.765025936,3.404049451,494420.5819,66184.45531,0,48362.632,6.994620406,0.936318508,0,0.684191284,0,0,29881.79134,0.422740871,1793.384033,0.025371194,0,83060.95376,0,1.175072122,1500,Pre
51,3848175.957,15700.9053,68937.47595,0,21883.66728,289458.1254,0,266106.1937,1784486.586,0,0,773830.377,54.44055337,0.222122372,0.975265783,0,0.309590562,4.094994798,0,3.764632543,25.24532098,0,0,10.94746041,1580610.6,0,0,0,22.36106579,0,0,0,0,0,29440.64625,0.416499945,3990.375993,0.056452272,0,60082.2806,0,0.849990396,1500,Pre
52,1762221.704,0,0,0,0,161435.4465,132125.7288,0,3863436.103,51065.21643,759999.0722,338296.1372,24.93033734,0,0,0,0,2.283844382,1.869196697,0,54.65644028,0.722425032,10.75178747,4.78591133,977008.4134,0,0,0,13.82184164,0,0,0,0,0,30419.93885,0.430354101,0,0,0,39735.52142,0,0.562142636,1500,Pre
53,1321699.675,0,0,0,15872.69933,91939.52056,93876.22981,304918.6265,3244119.648,993009.5321,754931.2696,248212.0112,18.69822547,0,0,0,0.224552761,1.300678148,1.328076979,4.313716146,45.8949047,14.04821116,10.68009273,3.511481645,558671.7425,0,0,0,7.90358839,0,0,0,0,0,0,0,36359.28633,0.51437868,0,25198.81027,0,0.356490241,1500,Pre
54,1003810.472,0,0,92793.19299,0,43695.38622,220467.6402,52548.10232,4395183.064,412197.7406,846537.5025,1346.141547,14.2010132,0,0,1.312755142,0,0.618163263,3.118979087,0.743403576,62.17912092,5.83140515,11.97605583,0.019044007,503716.445,0,0,0,7.126129968,0,0,0,9667.738401,0.13677052,963.7414107,0.013634152,40205.442,0.568790652,0,29249.30659,0,0.413793042,1500,Pre
55,1599487.71,0,0,0,52420.98491,297543.458,97634.63179,284487.8796,3214427.849,466405.2935,883441.3159,172730.9576,22.62812227,0,0,0,0.741605233,4.209378855,1.38124749,4.024680204,45.47485168,6.59828515,12.49813799,2.443643175,573409.7576,0,0,0,8.112088652,0,0,0,0,0,0,0,36170.8569,0.511712949,0,38375.5933,0,0.542903588,1500,Pre
56,4137718.402,0,19148.62723,0,0,162655.9385,0,525136.1806,1356782.296,285930.0262,453319.163,127889.0227,58.53674106,0,0.27089766,0,0,2.301110812,0,7.429157238,19.19454303,4.045082404,6.413154275,1.809259567,1289156.378,0,0,0,18.23783199,0,0,0,0,0,0,0,36785.53949,0.520408928,0,25189.364,0,0.356356604,1500,Pre
57,3648368.409,0,579.5912301,0,8872.536074,247556.296,14677.49593,322026.8289,1301970.716,643434.5239,799312.1335,81780.70699,51.61385479,0,0.008199539,0,0.125520709,3.502205173,0.207644092,4.5557477,18.4191178,9.102736447,11.30795352,1.156960335,906485.1203,0,0,0,12.82414113,0,0,0,0,0,0,0,39206.06717,0.55465239,0,34125.2248,0,0.482773174,1500,Pre
58,2418958.151,0,433334.5129,184450.2817,0,242026.4623,0,215198.5024,2543389.276,941236.5619,89985.56798,0,34.2212575,0,6.13042931,2.609437697,0,3.423974029,0,3.044436036,35.98159782,13.31577346,1.273035373,0,0,10169.78618,85286.48639,38336.1877,0,0.143873044,1.206556968,0.542346113,6468.727596,0.091513775,41208.12909,0.582975772,592.0287436,0.008375493,4798.73618,36917.08393,0.06788823,0.522269902,1500,Pre
59,2185775.047,0,18710.41904,212142.2775,0,101277.6858,83629.2831,353342.5519,2202322.135,1137309.898,721874.6737,52195.16813,30.92239139,0,0.264698282,3.001199298,0,1.432786161,1.183112337,4.998774554,31.15648481,16.08964374,10.21243757,0.738410579,0,290934.3565,0,122024.8235,0,4.115879195,0,1.72629812,337457.2136,4.774042989,46462.00232,0.657302874,37785.99443,0.534562471,434125.7698,16311.39362,6.141623306,0.230759015,1500,Pre
60,2032662.551,0,958091.0109,553338.6101,11563.53837,78186.1853,0,129462.08,1925352.72,991940.6532,223961.4399,164020.3837,28.75629268,0,13.55421514,7.828139999,0.163590604,1.106108255,0,1.831513776,27.23816912,14.03308962,3.168406242,2.320413764,0,98489.78635,0,51824.18256,0,1.393345453,0,0.733162207,268110.1662,3.792982955,45059.07033,0.637455447,32935.76741,0.465945794,213011.3479,31631.05817,3.013494129,0.447487935,1500,Pre
61,2246214.56,1311462.568,0,1065861.516,20225.02215,287413.7309,26353.67022,1058418.67,816109.2914,42125.22109,0,194395.0182,31.7774356,18.55340003,0,15.0788559,0.286125533,4.066072532,0.372828167,14.97356117,11.5455847,0.59594997,0,2.750126939,3008580.082,33246.14277,0,70234.70847,42.56270149,0.470336708,0,0.993617869,6734.297567,0.095270822,60136.23572,0.850753704,14152.10365,0.200211311,0,46384.78361,0,0.656210453,1500,Pre
62,175810.3116,0,0,417395.0326,0,210542.0413,89167.68674,1083210.915,3092084.67,1116072.746,318109.8426,566185.9141,2.487207123,0,0,5.904931792,0,2.978560587,1.261464721,15.3242997,43.74404975,15.7891995,4.50033368,8.009892172,859697.5882,142413.6903,0,31425.9665,12.16223295,2.01474158,0,0.444586481,0,0,29784.20083,0.421360248,20473.37302,0.289638979,14530.16914,34905.44767,0.205559844,0.49381107,1500,Pre
63,1039047.4,0,167756.7701,348103.4434,37054.33455,303945.7581,604204.4507,173088.2939,2231614.116,1499773.431,392286.9724,271704.9657,14.69951377,0,2.373272817,4.924656332,0.524211601,4.299952874,8.547744442,2.448698451,31.57088157,21.21745379,5.549725402,3.843838965,0,200889.7657,0,181566.723,0,2.84200882,0,2.568643686,0,0,30240.6057,0.427817056,21838.63103,0.308953429,91336.253,53503.57633,1.292143658,0.756920768,1500,Pre
1,405324.9635,0,4029.571422,516742.2848,0,268721.8761,30253.56159,158853.7075,4417895.639,2734437.429,583597.9914,501265.5534,4.212863445,0,0.041882528,5.37091193,0,2.79303934,0.314449233,1.651092427,45.91868924,28.42117443,6.065796252,5.21005,0,166906.0485,0,28469.65125,0,1.734786785,0,0.295907639,0,0,35421.63384,0.368165102,3712.925047,0.038591371,667467.5683,25635.28867,6.937519206,0.266447863,1750,Pre
2,275075.1798,0,194021.4051,525978.9951,27446.57805,528189.673,314067.1208,111918.1412,4458930.041,1895977.622,1048925.868,240591.8582,2.859074258,0,2.016618167,5.466916378,0.285274029,5.489893705,3.264348391,1.163253903,46.34519229,19.70639742,10.9023175,2.500661779,0,156079.634,0,20657.44656,0,1.622259283,0,0.214709207,0,0,33632.10531,0.349565114,3077.801501,0.031990029,715661.7879,18595.16767,7.43843991,0.193274309,1750,Pre
3,1183408.815,0,1475164.706,233189.0252,17214.44019,756094.4362,342066.025,81558.67658,2376169.542,2038192.009,891298.9796,226766.211,12.30010531,0,15.33255542,2.423718272,0.178923314,7.858688455,3.555363183,0.847703937,24.69741245,21.18454421,9.263976383,2.356960876,144193.4111,209022.367,0,252548.0933,1.498716352,2.172535048,0,2.624932403,0,0,0,0,33341.40604,0.346543646,183505.7639,80495.78068,1.907320778,0.836656418,1750,Pre
4,183721.9707,44998.40535,1072535.499,381491.9358,0,551688.49,208220.0856,18183.18622,3873023.58,2091607.576,616545.2826,579106.6929,1.909567986,0.467704075,11.1477111,3.965147907,0,5.734135525,2.164196302,0.188992259,40.25540228,21.73973451,6.40824355,6.019114629,120225.4658,185205.6395,0,76082.65178,1.249598509,1.924988932,0,0.790787273,0,0,38871.40313,0.404021287,21635.17469,0.22487151,35369.084,57113.23831,0.36761891,0.593623131,1750,Pre
5,4067467.253,0,395677.5471,6349.082189,22613.14521,620300.4981,689929.5304,32669.59312,1759857.434,551023.4175,643864.7856,831370.1366,42.27640942,0,4.112590204,0.065991041,0.235036332,6.44727448,7.170984172,0.339560962,18.29159247,5.7272229,6.692196788,8.641088442,0,99659.72289,0,29966.50981,0,1.035842451,0,0.311465676,0,0,29788.93971,0.309620049,14084.32024,0.146389498,189093.5901,33922.37464,1.965399483,0.352582113,1750,Pre
6,394698.2114,12369.08942,0,62306.80871,0,151532.4558,604930.3056,0,1829351.559,5146684.817,906327.0869,512922.4777,4.102411192,0.128561745,0,0.647604022,0,1.574996858,6.287519893,0,19.01389996,53.49357252,9.420175408,5.331209649,0,183399.1064,0,35308.85952,0,1.906212202,0,0.366992949,0,0,38969.61959,0.405042128,36844.07316,0.38294964,490387.9684,17917.12286,5.096990641,0.186226852,1750,Pre
7,345720.9881,0,47368.25517,160619.4184,0,229879.9251,180781.7779,720.3001168,907109.136,7188607.037,99712.22353,460604.2149,3.59335211,0,0.492335801,1.669444858,0,2.389324173,1.879008234,0.00748665,9.428303864,74.71688776,1.036388131,4.787424497,0,117820.4694,0,25791.60052,0,1.224601476,0,0.268072536,0,0,37227.61856,0.386936131,28498.48366,0.296207317,702400.9052,15832.91546,7.300609051,0.164564033,1750,Pre
8,2103661.801,0,655879.5887,573688.3643,0,198456.5404,0,73129.11616,2683731.556,2625395.523,286839.36,420340.7212,21.86502362,0,6.817076154,5.962797648,0,2.062716042,0,0.760088837,27.89414812,27.28781552,2.981348703,4.36893411,0,227862.217,0,89908.38724,0,2.368352535,0,0.934489094,87387.87898,0.908291455,46039.08768,0.478520711,66418.32602,0.690338279,460122.1714,43915.38889,4.782414237,0.456447427,1750,Pre
9,164864.2691,0,23694.88619,648801.1719,0,111027.7736,0,190142.2589,3676016.029,3294306.283,728407.168,783862.6073,1.713564954,0,0.246279723,6.743504561,0,1.153999607,0,1.976299128,38.20774674,34.24033496,7.570912742,8.147305055,0,342777.2601,0,28665.3804,0,3.562755613,0,0.297942007,281549.8312,2.92637044,53322.49837,0.554222968,9342.838596,0.097107523,166027.0873,29529.73841,1.725651045,0.306925965,1750,Pre
10,1184220.466,0,23694.88619,674225.1731,0,461399.5828,31605.47008,325824.3626,3044218.596,2480807.776,684727.5828,710398.7702,12.30854145,0,0.246279723,7.007756346,0,4.795691386,0.328500688,3.38655072,31.64097551,25.78500052,7.116916211,7.383737198,0,397533.8571,0,40730.54551,0,4.131884303,0,0.423344826,98556.6525,1.024377366,54541.34233,0.566891379,9342.838596,0.097107523,165884.7119,47422.11831,1.724171225,0.492895644,1750,Pre
12,1549858.18,0,810803.0416,36263.72865,0,138456.6782,0,1165370.208,4816968.22,605485.7679,321732.2403,176184.8429,16.10890387,0,8.427318331,0.37691766,0,1.439089943,0,12.11261578,50.06656672,6.293293253,3.34401805,1.831228646,0,234046.236,0,50348.9199,0,2.432627943,0,0.523316211,0,0,34825.77756,0.361971895,32540.25015,0.338216598,607797.8861,33404.70915,6.317324928,0.347201605,1750,Pre
13,2743638.672,0,431073.094,334419.2909,0,245290.003,0,178688.7598,3561546.32,1122012.709,448711.7262,555742.3179,28.51681023,0,4.480484163,3.475884618,0,2.549493321,0,1.857253838,37.01797237,11.66196695,4.66381644,5.776270171,0,187046.0495,0,210642.6978,0,1.944117771,0,2.18937643,4619.581199,0.048014967,64647.22187,0.671929791,28640.08088,0.297679049,262600.3118,19068.06835,2.729413073,0.19818954,1750,Pre
14,1544142.706,0,239072.6261,154858.8723,0,190283.0281,0,29839.08806,6179077.813,832841.041,451007.4594,0,16.04949842,0,2.484871197,1.60957094,0,1.977762254,0,0.310141281,64.22405078,8.656376718,4.687677814,0,0,175144.2858,0,157344.0838,0,1.820413312,0,1.635401711,0,0,36612.73989,0.38054521,9288.435977,0.096542073,401617.9208,30981.20632,4.174333213,0.322012221,1750,Pre
15,1941221.359,0,208676.4377,235521.7349,0,238504.3202,0,150239.0073,3985080.855,2381442.765,374370.49,106065.3946,20.17665143,0,2.168939531,2.447963972,0,2.478964343,0,1.561553022,41.42010231,24.75222124,3.891129079,1.102421672,0,169111.6459,0,88485.57698,0,1.757711306,0,0.9197007,35706.91646,0.37113027,52601.75612,0.546731723,24105.94929,0.250552228,370595.6697,40980.36271,3.851894382,0.425941374,1750,Pre
16,1092770.682,0,81290.73915,222025.99,0,147356.877,0,385629.2825,3330467.379,2333707.185,1556007.545,471866.8528,11.35803139,0,0.844919051,2.307692004,0,1.531596759,0,4.008150629,34.61618587,24.25606754,16.17281908,4.904486015,0,95660.97017,0,571599.4819,0,0.994280246,0,5.941086237,485733.6504,5.048614628,57381.21601,0.596408436,53112.60767,0.552041407,428890.0142,25038.34161,4.457793685,0.26024332,1750,Pre
17,2555771.802,0,81274.09126,289917.048,0,288449.7157,45932.83662,249813.5648,3172742.499,1882269.533,488126.382,566825.3651,26.56416103,0,0.844746016,3.013337553,0,2.998086406,0.477416359,2.596510282,32.97682624,19.5639184,5.073484183,5.891465059,0,157110.7594,85124.63564,567312.7143,0,1.632976586,0.884767774,5.896530465,233482.3045,2.426766555,79427.43813,0.825552287,44354.11424,0.461007447,427765.4475,21563.65816,4.446105172,0.224128182,1750,Pre
18,3197721.891,5445.094661,0,335924.0685,0,424624.0286,75010.43048,148209.9724,3303702.234,1142824.432,427783.2326,559877.1408,33.23645686,0.056595182,0,3.491524964,0,4.413453918,0.779642827,1.540463656,34.33799452,11.87827967,4.446290028,5.81924666,0,137696.3892,118558.5769,332769.2605,0,1.431187656,1.232273212,3.458734545,216745.4827,2.252807508,83205.23608,0.864817934,35263.70956,0.366523669,115800.3136,31273.14737,1.203604396,0.325046595,1750,Pre
19,1131455.017,0,20559.33929,14686.17931,0,476893.1938,136045.5565,30455.65368,2824497.588,1979101.667,2198039.842,809388.7603,11.76010833,0,0.2136895,0.152645096,0,4.956728759,1.414029244,0.316549736,29.357241,20.57037147,22.84596937,8.412618585,0,0,0,366496.0936,0,0,0,3.809284239,115364.9021,1.19907882,0,0,42292.54314,0.439579905,360155.4178,28323.32608,3.743380573,0.294386766,1750,Pre
20,1371915.396,0,52432.08725,195577.2214,0,641456.2376,49135.78828,1187069.555,3858560.604,1810027.013,210350.5591,244598.1772,14.25940354,0,0.54496822,2.032788999,0,6.66716284,0.510707173,12.33815428,40.10507712,18.81304465,2.186340001,2.542302627,0,0,0,61843.19323,0,0,0,0.6427853,105241.7424,1.093860802,26193.10916,0.272245734,44475.06714,0.462264606,216161.8478,31970.74735,2.246741328,0.332297304,1750,Pre
21,2417046.803,0,8444.916925,673823.718,11611.1184,558315.4681,372999.3341,212440.4279,1959562.696,2381120.749,294267.7858,731489.517,25.12228221,0,0.087774712,7.003583706,0.120683552,5.803014959,3.87687757,2.208061663,20.36728746,24.74887428,3.058558218,7.602950037,1273512.726,0,131788.4644,36725.80453,13.23662664,0,1.369781914,0.381720381,0,0,105516.3917,1.096715449,49198.92083,0.51136336,295.2864861,73832.59624,0.003069146,0.767400663,1750,Pre
22,395359.3688,0,44894.9261,351391.8303,15047.01651,714791.7136,126458.7181,158765.723,3039208.686,3765240.609,794100.2844,215863.7512,4.109283124,0,0.466628533,3.652293666,0.156395563,7.429396539,1.314385639,1.650177933,31.58890354,39.13512848,8.253713343,2.243642974,0,342049.0502,0,97316.51151,0,3.55518675,0,1.011487598,13863.6522,0.14409592,62044.97549,0.644882582,615.3957772,0.006396296,0,77828.28896,0,0.808931063,1750,Pre
23,824787.949,0,21931.30463,406222.6076,36132.92151,954322.6828,341600.1251,22543.73136,2793839.297,3652903.463,229143.7799,337694.649,8.572674553,0,0.227949423,4.222193371,0.375558078,9.919031658,3.550520717,0.234314859,29.0385851,37.96751953,2.381672833,3.50992801,243098.548,162003.3951,0,58274.90243,2.526715793,1.683829625,0,0.605697226,9242.293881,0.096062482,79301.6776,0.824245158,0,0,0,48625.2031,0,0.505400257,1750,Pre
24,615681.963,11269.14129,0,560583.5222,34000.60304,899141.1708,151381.6514,0,3544673.192,3022290.267,379596.4652,402504.4285,6.399270386,0.117129113,0,5.826588642,0.353395203,9.345486489,1.573429428,0,36.84259659,31.41305701,3.945446779,4.18354739,12392.54537,91461.21716,0,56834.86108,0.128805541,0.950628886,0,0.590729736,0,0,99363.7485,1.032766154,2677.442855,0.027828785,0,36534.2964,0,0.379729885,1750,Pre
